,type,category,review,star,date,option,0,1,2
205,헤트라스,별점,새로운 향이길라 주문해봤어요 생각한 숲속향은 아니지만 너무 좋네요 상큼하고 프레쉬해요,평점5,22.07.11.,대용량 디퓨저 선택: 3개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 3개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
206,헤트라스,별점,향이 강해요. 실수로 세개를 꽂았더니 머리가 아프네요 ㅠㅠ 하나만 꽂아서 써도 될듯합니다,평점5,22.04.03.,수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
207,헤트라스,별점,"우와,, 진짜 향이 일단 너무 좋구여 대용량이라 더 좋아요.. ㅠㅠ!!! 다 쓰면 또 구매하려구요!",평점5,22.08.11.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 제주사려니숲길 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 제주사려니숲길 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
208,헤트라스,별점,이 가격에 이렇게 좋은향? 엄청 많이 찾아봤지만 가성비로는 이게 최고인듯.. 향도 고급지고.,평점5,21.12.20.,[수량 선택]2개입 [향기] 허그솝,[수량 선택]2개입 [향기] 허그솝,,
209,헤트라스,별점,디퓨저 알아보고 있는 도중 29cm에서 헤트라스 디퓨저 1+1 발견해서 구입했어요. 가성비가 좋은 제품입니다. 향도 은은하니 좋고 추천해요!,평점5,22.01.21.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
210,헤트라스,별점,"1.대용량 가격착함
2.배송박스 뜯으면 바로 선물해도 될 정도
3.유리병 아니여서 높은곳 올려도 안심
4.향은 붙여진 이름 그대로여서 말모말모",평점5,21.06.26.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
211,헤트라스,별점,"향기 너무 좋아요^^
혹시나 유리병이라서 배송중 깨지면 어쩌나 했는데 다행히 플라스틱이어서 깨지지 않고 잘 왔습니다^^
많이많이 파세요^^",평점5,21.06.25.,[수량 선택]2개입 [향기] 호텔우드,[수량 선택]2개입 [향기] 호텔우드,,
212,헤트라스,별점,"향도 좋고 디자인도 너무 고급스럽고 좋아요
프리미엄 제품을 1+1로 저렴하게 사서 넘 좋네요",평점5,22.11.24.,[수량 선택]2개입 [향기] 호텔우드,[수량 선택]2개입 [향기] 호텔우드,,
213,헤트라스,별점,용량이 어찌나 많은지 ㅎㅎ 가격도 저렴해서 부담이없고 향기 종류도 다양해서 다음엔 다른향으로도 구매해볼거에요,평점5,22.06.28.,[수량 선택]2개입 [향기] 플라워샵,[수량 선택]2개입 [향기] 플라워샵,,
214,헤트라스,별점,"향이 지인짜~ 머리 아프지않고 고급져요.
이미지도 잘표현해낸 방향제입니다.
쭈욱~ 구매예정",평점5,22.04.14.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 라튤립샤워 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 라튤립샤워 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
215,헤트라스,별점,"배손 엄청 빠름
꽃집 들어갈때 향이 나요
일부러 대용량으로 샀는데 향 오래가면 좋겠어요 :)",평점5,22.07.26.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
216,헤트라스,별점,새로 이사간 집 침실 거실 화장실에 각 다른 향으로 놔뒀어요! 향 은은하니 너무 좋아요❤️,평점5,22.07.21.,[수량 선택]2개입 [향기] 플라워샵,[수량 선택]2개입 [향기] 플라워샵,,
217,헤트라스,별점,향이 플라워샵 향이예요 용량이 대용량이거 리드 5개만 꽂아도 충분히 향이 퍼져요 30평대 거실쪽 안방쪽 각각1개씩 놨는데 좋아요 재구매해서 곳곳에 더 넣으려구요,평점5,22.05.30.,[수량 선택]2개입 [향기] 호텔우드,[수량 선택]2개입 [향기] 호텔우드,,
218,헤트라스,별점,"배송은 빠른편이었고
향은 마음에 듭니다 (우디+시원함)
발향이 약한점은 아쉬워요
가까이 가서 맡아야 은은하게 납니다",평점5,22.02.07.,대용량 디퓨저 선택: 2개입 / 향 선택: 라튤립샤워 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 라튤립샤워 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
219,헤트라스,별점,"사업장 오픈한 친구 선물로 보내줬는데, 너무 맘에 든다고 하네요~ 블랙체리향으로 했는데, 아주 좋대요~ 디자인도 고급스럽고 좋습니다. 선물 패키지로도 아주 좋네요!",평점5,22.08.04.,[수량 선택]2개입 [향기] 플라워샵,[수량 선택]2개입 [향기] 플라워샵,,
220,헤트라스,별점,진짜 꽃집 냄새가 나요~ 핫플 커피숍 갓다가 향이 좋아서 검색해서 산건데 제대로 잘산듯요,평점5,22.04.07.,대용량 디퓨저 선택: 2개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
221,헤트라스,별점,빨리 날아가는 것이 너무 아쉽지만 발향이 좋습니다! 리드 3개정도 넣어서 쓰다가 향이 약해지면 나머지 2개도 넣어쓰면 아주 요긴합니당!,평점5,21.11.04.,[수량 선택]2개입 [향기] 제주사려니숲길,[수량 선택]2개입 [향기] 제주사려니숲길,,
222,헤트라스,별점,"배송빠르고 향도 좋아요.
5가지 셋트샀는데 사고싶었던걸 골라서 셋트로 살수있음좋겠어요.
일단 모든 향이 궁금ㅎ서 5개셋트외에 있는 향을 넣을려니 모두 2개씩있어서 또 사긴 부담스럽고 고민입니다. ㅠㅠ",평점5,22.06.08.,[수량 선택]2개입 [향기] 북스토어,[수량 선택]2개입 [향기] 북스토어,,
223,헤트라스,별점,음.. 냄새가 제가 생각했던 거랑은 다릅니다. 직접 맡아보고 구매하는 게 나을 뻔 햌ㄱ어요,평점5,22.08.23.,[수량 선택]2개입 [향기] 플라워샵,[수량 선택]2개입 [향기] 플라워샵,,
224,헤트라스,별점,강아지를키우는데혹시손님이오시면냄새에예민하실까봐대용량으로오래사용하려고샀어요,평점5,22.11.27.,[수량 선택]2개입 [향기] 허그솝,[수량 선택]2개입 [향기] 허그솝,,
225,헤트라스,별점,친구한테 선물로 사줬는데 완전 만족하고 있어요! 향 좋다고 해서 저두 구매할라구용 ㅎㅎ,평점5,21.11.21.,수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
226,헤트라스,별점,발향 쩔어요 스틱 두개 꽃고 거실에 두고 잤는데 다음날 방문열고 나오니 향이 가득하네요,평점5,22.06.16.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
227,헤트라스,별점,우리 한 형 좋아해서 구매해봤습니다 호텔 우드랑 비슷한 느낌인가 해서 2개 사 봤는데 북스토어가 더 좋았던 거 같애요,평점5,22.07.24.,대용량 디퓨저 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
228,헤트라스,별점,"펜할리곤스 루나 아시나요,,? 딱 그 향이예요~ 약간 우디한 느낌을 원했는데 조금 아쉬워요. 하늘하늘한 플로럴 느낌,,? 이었어요 저한테는!!",평점5,22.04.08.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
229,헤트라스,별점,"두번째 구매해요!! 진짜 가성비 최고...
왠만한 브랜드 디퓨저 보다 향기가 잘 나서 좋아요!",평점5,22.08.05.,[수량 선택]2개입 [향기] 호텔우드,[수량 선택]2개입 [향기] 호텔우드,,
230,헤트라스,별점,선물할거라 향은 맡아보진 않았지만 기대하고 있습니다 포장도 잘 오고 배송도 빨랐어요~,평점5,22.05.08.,수량 선택: 3개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 3개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
231,헤트라스,별점,가격 대비 용량도 많고 향도 좋아요! 병도 투명이 아니라 색이 있어 고급스러워 보입니다~,평점5,22.02.05.,플라워샵,플라워샵,,
232,헤트라스,별점,"처음엔 향이 별로라 구매한거 후회했는데 계속 맡아보니 익숙해서인지 괜찮네요 ㅎㅎ
저렴한가격에 두개라 좋네요",평점5,22.09.04.,대용량 디퓨저 선택: 5개입 / 향 선택: 2. 그린세트 5개입 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 5개입 , 향 선택: 2. 그린세트 5개입 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
233,헤트라스,별점,"디자인, 발향력은 최고입니다. 무난하게 인테리어 효과도 주고 두개만 꽂아두고 거실에 두었는데 부엌까지도 향이 느껴집니다. 나무향을 정말 좋아해서 호텔우드로 골랐는데, 나무향보단 쿨워터향이 좀 더 느껴집니다.",평점5,22.08.15.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
234,헤트라스,별점,"용량이 확실이 크네요
화장실이랑 거실에 놓아 두었습니다
호불호 없는 향이구요
향도 오래 가네요
구매한지 꽤 되었는데 지금도 발향이 잘 되고 있어요",평점5,22.08.20.,[수량 선택]2개입 [향기] 제주사려니숲길,[수량 선택]2개입 [향기] 제주사려니숲길,,
235,헤트라스,별점,"요즘 비가 와서 창문도 다 닫고 외출했다가 들어오면, 디퓨저향이 방에 퍼지길 바랬는데 그것 만큼은 아니네요ㅠㅠ 9평정도 되는 방에 스틱을 6개나 꽂아놨는데ㅠㅠ 그 근처에 가야 항이 느껴지나 향은 무지하게 좋습니당",평점5,22.09.10.,[수량 선택]2개입 [향기] 제주사려니숲길,[수량 선택]2개입 [향기] 제주사려니숲길,,
236,헤트라스,별점,향기 좋고 대용량이라 넘나 조아요 한개는 돗생이 탐내서 선물했어요 꾸준히 재구매할듯,평점5,22.07.21.,[수량 선택]2개입 [향기] 호텔우드,[수량 선택]2개입 [향기] 호텔우드,,
237,헤트라스,별점,"선물했는데 받는 분이 너무 좋아해주셨어요~
향도 좋고 잘 퍼진다고 하네요 ㅎㅎ
잘 쓸게요~",평점5,22.05.30.,대용량 디퓨저 선택: 2개입 / 향 선택: 퓨어다우니 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 퓨어다우니 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
238,헤트라스,별점,"계속 믿고 쓰는 제품. 장마철 꿉꿉한 실내에 딱인듯.
베스트는 플라워, 우드, 북스토어 3가지",평점5,22.06.30.,대용량 디퓨저 선택: 2개입 / 향 선택: 라튤립샤워 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 라튤립샤워 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
239,헤트라스,별점,"사업장 오픈한 친구 선물로 보내줬는데, 너무 맘에 든다고 하네요~ 블랙체리향으로 했는데, 아주 좋대요~ 디자인도 고급스럽고 좋습니다. 선물 패키지로도 아주 좋네요!",평점5,22.11.08.,[수량 선택]2개입 [향기] 플라워샵,[수량 선택]2개입 [향기] 플라워샵,,
240,헤트라스,별점,잘쓰고있는데 조금 남았을때 향이 좀 별로인것 같아요 ㅜㅠ 그거 빼고는 다 좋습니다!!!!!,평점5,22.05.23.,대용량 디퓨저 선택: 5개입 / 향 선택: 1. 블랙세트 5개입 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 5개입 , 향 선택: 1. 블랙세트 5개입 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
241,헤트라스,별점,생각보다 향이 진해서 어지러워했어요 근데 한게만 꼽으니까 은은하니 괜찮은 것 같아요,평점5,22.05.14.,수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
242,헤트라스,별점,배송도 빠르고 리뷰보고 주문했는데 향기 좋아요 현관열고 들어오면 향기롭네요 다음엔 다른향도 구매하고싶어요,평점5,22.08.19.,[수량 선택]2개입 [향기] 제주사려니숲길,[수량 선택]2개입 [향기] 제주사려니숲길,,
